datum,okres_kod,okres,pohlavi_kod,pohlavi,typ_dnp,pocet_dnp
2016-03-01,OK.3605,Náchod,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3606,Pardubice,M,Muž,Nemocenské,1240
2016-03-01,OK.3606,Pardubice,F,Žena,Nemocenské,1810
2016-03-01,OK.3606,Pardubice,M,Muž,Ošetřovné,231
2016-03-01,OK.3606,Pardubice,F,Žena,Ošetřovné,989
2016-03-01,OK.3606,Pardubice,M,Muž,Peněžitá pomoc v mateřství,10
2016-03-01,OK.3606,Pardubice,F,Žena,Peněžitá pomoc v mateřství,888
2016-03-01,OK.3606,Pardubice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-03-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Nemocenské,647
2016-03-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Nemocenské,603
2016-03-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Ošetřovné,180
2016-03-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Ošetřovné,242
2016-03-01,OK.3607,Rychnov nad Kněžnou,M,Muž,Peněžitá pomoc v mateřství,1
2016-03-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Peněžitá pomoc v mateřství,183
2016-03-01,OK.3607,Rychnov nad Kněžnou,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3608,Semily,M,Muž,Nemocenské,584
2016-03-01,OK.3608,Semily,F,Žena,Nemocenské,660
2016-03-01,OK.3608,Semily,M,Muž,Ošetřovné,66
2016-03-01,OK.3608,Semily,F,Žena,Ošetřovné,226
2016-03-01,OK.3608,Semily,M,Muž,Peněžitá pomoc v mateřství,1
2016-03-01,OK.3608,Semily,F,Žena,Peněžitá pomoc v mateřství,252
2016-03-01,OK.3608,Semily,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2016-03-01,OK.3609,Svitavy,M,Muž,Nemocenské,805
2016-03-01,OK.3609,Svitavy,F,Žena,Nemocenské,1061
2016-03-01,OK.3609,Svitavy,M,Muž,Ošetřovné,98
2016-03-01,OK.3609,Svitavy,F,Žena,Ošetřovné,255
2016-03-01,OK.3609,Svitavy,M,Muž,Peněžitá pomoc v mateřství,1
2016-03-01,OK.3609,Svitavy,F,Žena,Peněžitá pomoc v mateřství,310
2016-03-01,OK.3609,Svitavy,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-03-01,OK.3610,Trutnov,M,Muž,Nemocenské,714
2016-03-01,OK.3610,Trutnov,F,Žena,Nemocenské,886
2016-03-01,OK.3610,Trutnov,M,Muž,Ošetřovné,110
2016-03-01,OK.3610,Trutnov,F,Žena,Ošetřovné,318
2016-03-01,OK.3610,Trutnov,M,Muž,Peněžitá pomoc v mateřství,0
2016-03-01,OK.3610,Trutnov,F,Žena,Peněžitá pomoc v mateřství,300
2016-03-01,OK.3610,Trutnov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3611,Ústí nad Orlicí,M,Muž,Nemocenské,1379
2016-03-01,OK.3611,Ústí nad Orlicí,F,Žena,Nemocenské,1634
2016-03-01,OK.3611,Ústí nad Orlicí,M,Muž,Ošetřovné,148
2016-03-01,OK.3611,Ústí nad Orlicí,F,Žena,Ošetřovné,543
2016-03-01,OK.3611,Ústí nad Orlicí,M,Muž,Peněžitá pomoc v mateřství,4
2016-03-01,OK.3611,Ústí nad Orlicí,F,Žena,Peněžitá pomoc v mateřství,498
2016-03-01,OK.3611,Ústí nad Orlicí,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2016-03-01,OK.3701,Blansko,M,Muž,Nemocenské,1120
2016-03-01,OK.3701,Blansko,F,Žena,Nemocenské,855
2016-03-01,OK.3701,Blansko,M,Muž,Ošetřovné,101
2016-03-01,OK.3701,Blansko,F,Žena,Ošetřovné,217
2016-03-01,OK.3701,Blansko,M,Muž,Peněžitá pomoc v mateřství,4
2016-03-01,OK.3701,Blansko,F,Žena,Peněžitá pomoc v mateřství,250
2016-03-01,OK.3701,Blansko,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-03-01,OK.3702,Brno-město,M,Muž,Nemocenské,4464
2016-03-01,OK.3702,Brno-město,F,Žena,Nemocenské,5708
2016-03-01,OK.3702,Brno-město,M,Muž,Ošetřovné,635
2016-03-01,OK.3702,Brno-město,F,Žena,Ošetřovné,2363
2016-03-01,OK.3702,Brno-město,M,Muž,Peněžitá pomoc v mateřství,40
2016-03-01,OK.3702,Brno-město,F,Žena,Peněžitá pomoc v mateřství,3309
2016-03-01,OK.3702,Brno-město,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,12
2016-03-01,OK.3703,Brno-venkov,M,Muž,Peněžitá pomoc v mateřství,5
2016-03-01,OK.3703,Brno-venkov,F,Žena,Peněžitá pomoc v mateřství,581
2016-03-01,OK.3703,Brno-venkov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3703,Brno-venkov,M,Muž,Nemocenské,1814
2016-03-01,OK.3703,Brno-venkov,F,Žena,Nemocenské,1708
2016-03-01,OK.3703,Brno-venkov,M,Muž,Ošetřovné,199
2016-03-01,OK.3703,Brno-venkov,F,Žena,Ošetřovné,521
2016-03-01,OK.3704,Břeclav,M,Muž,Nemocenské,893
2016-03-01,OK.3704,Břeclav,F,Žena,Nemocenské,1129
2016-03-01,OK.3704,Břeclav,M,Muž,Ošetřovné,65
2016-03-01,OK.3704,Břeclav,F,Žena,Ošetřovné,254
2016-03-01,OK.3704,Břeclav,M,Muž,Peněžitá pomoc v mateřství,1
2016-03-01,OK.3704,Břeclav,F,Žena,Peněžitá pomoc v mateřství,293
2016-03-01,OK.3704,Břeclav,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3705,Zlín,M,Muž,Nemocenské,2444
2016-03-01,OK.3705,Zlín,F,Žena,Nemocenské,2211
2016-03-01,OK.3705,Zlín,M,Muž,Ošetřovné,403
2016-03-01,OK.3705,Zlín,F,Žena,Ošetřovné,944
2016-03-01,OK.3705,Zlín,M,Muž,Peněžitá pomoc v mateřství,11
2016-03-01,OK.3705,Zlín,F,Žena,Peněžitá pomoc v mateřství,814
2016-03-01,OK.3705,Zlín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3706,Hodonín,M,Muž,Nemocenské,1686
2016-03-01,OK.3706,Hodonín,F,Žena,Nemocenské,1473
2016-03-01,OK.3706,Hodonín,M,Muž,Ošetřovné,110
2016-03-01,OK.3706,Hodonín,F,Žena,Ošetřovné,375
2016-03-01,OK.3706,Hodonín,M,Muž,Peněžitá pomoc v mateřství,4
2016-03-01,OK.3706,Hodonín,F,Žena,Peněžitá pomoc v mateřství,357
2016-03-01,OK.3706,Hodonín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3707,Jihlava,M,Muž,Nemocenské,1045
2016-03-01,OK.3707,Jihlava,F,Žena,Nemocenské,1089
2016-03-01,OK.3707,Jihlava,M,Muž,Ošetřovné,118
2016-03-01,OK.3707,Jihlava,F,Žena,Ošetřovné,378
2016-03-01,OK.3707,Jihlava,M,Muž,Peněžitá pomoc v mateřství,5
2016-03-01,OK.3707,Jihlava,F,Žena,Peněžitá pomoc v mateřství,438
2016-03-01,OK.3707,Jihlava,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,9
2016-03-01,OK.3708,Kroměříž,M,Muž,Nemocenské,916
2016-03-01,OK.3708,Kroměříž,F,Žena,Nemocenské,1090
2016-03-01,OK.3708,Kroměříž,M,Muž,Ošetřovné,136
2016-03-01,OK.3708,Kroměříž,F,Žena,Ošetřovné,367
2016-03-01,OK.3708,Kroměříž,M,Muž,Peněžitá pomoc v mateřství,3
2016-03-01,OK.3708,Kroměříž,F,Žena,Peněžitá pomoc v mateřství,321
2016-03-01,OK.3708,Kroměříž,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3709,Prostějov,M,Muž,Nemocenské,1123
2016-03-01,OK.3709,Prostějov,F,Žena,Nemocenské,1075
2016-03-01,OK.3709,Prostějov,M,Muž,Ošetřovné,121
2016-03-01,OK.3709,Prostějov,F,Žena,Ošetřovné,335
2016-03-01,OK.3709,Prostějov,M,Muž,Peněžitá pomoc v mateřství,1
2016-03-01,OK.3709,Prostějov,F,Žena,Peněžitá pomoc v mateřství,303
2016-03-01,OK.3709,Prostějov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3710,Třebíč,M,Muž,Nemocenské,810
2016-03-01,OK.3710,Třebíč,F,Žena,Nemocenské,889
2016-03-01,OK.3710,Třebíč,M,Muž,Ošetřovné,71
2016-03-01,OK.3710,Třebíč,F,Žena,Ošetřovné,238
2016-03-01,OK.3710,Třebíč,M,Muž,Peněžitá pomoc v mateřství,1
2016-03-01,OK.3710,Třebíč,F,Žena,Peněžitá pomoc v mateřství,280
2016-03-01,OK.3710,Třebíč,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-03-01,OK.3711,Uherské Hradiště,M,Muž,Nemocenské,1851
2016-03-01,OK.3711,Uherské Hradiště,F,Žena,Nemocenské,1788
2016-03-01,OK.3711,Uherské Hradiště,M,Muž,Ošetřovné,159
2016-03-01,OK.3711,Uherské Hradiště,F,Žena,Ošetřovné,323
2016-03-01,OK.3711,Uherské Hradiště,M,Muž,Peněžitá pomoc v mateřství,2
2016-03-01,OK.3711,Uherské Hradiště,F,Žena,Peněžitá pomoc v mateřství,440
2016-03-01,OK.3711,Uherské Hradiště,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3712,Vyškov,M,Muž,Nemocenské,657
2016-03-01,OK.3712,Vyškov,F,Žena,Nemocenské,833
2016-03-01,OK.3712,Vyškov,M,Muž,Ošetřovné,77
2016-03-01,OK.3712,Vyškov,F,Žena,Ošetřovné,279
2016-03-01,OK.3712,Vyškov,M,Muž,Peněžitá pomoc v mateřství,1
2016-03-01,OK.3712,Vyškov,F,Žena,Peněžitá pomoc v mateřství,268
2016-03-01,OK.3712,Vyškov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-03-01,OK.3713,Znojmo,M,Muž,Nemocenské,642
2016-03-01,OK.3713,Znojmo,F,Žena,Nemocenské,737
2016-03-01,OK.3713,Znojmo,M,Muž,Ošetřovné,57
2016-03-01,OK.3713,Znojmo,F,Žena,Ošetřovné,193
2016-03-01,OK.3713,Znojmo,M,Muž,Peněžitá pomoc v mateřství,2
2016-03-01,OK.3713,Znojmo,F,Žena,Peněžitá pomoc v mateřství,261
2016-03-01,OK.3713,Znojmo,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2016-03-01,OK.3714,Žďár nad Sázavou,F,Žena,Peněžitá pomoc v mateřství,334
2016-03-01,OK.3714,Žďár nad Sázavou,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-03-01,OK.3714,Žďár nad Sázavou,M,Muž,Nemocenské,1396
2016-03-01,OK.3714,Žďár nad Sázavou,F,Žena,Nemocenské,1309
2016-03-01,OK.3714,Žďár nad Sázavou,M,Muž,Ošetřovné,156
2016-03-01,OK.3714,Žďár nad Sázavou,F,Žena,Ošetřovné,294
2016-03-01,OK.3714,Žďár nad Sázavou,M,Muž,Peněžitá pomoc v mateřství,4
2016-03-01,OK.3801,Bruntál,M,Muž,Nemocenské,687
2016-03-01,OK.3801,Bruntál,F,Žena,Nemocenské,675
2016-03-01,OK.3801,Bruntál,M,Muž,Ošetřovné,87
2016-03-01,OK.3801,Bruntál,F,Žena,Ošetřovné,215
2016-03-01,OK.3801,Bruntál,M,Muž,Peněžitá pomoc v mateřství,4
2016-03-01,OK.3801,Bruntál,F,Žena,Peněžitá pomoc v mateřství,211
2016-03-01,OK.3801,Bruntál,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,3
2016-03-01,OK.3802,Frýdek-Místek,M,Muž,Nemocenské,2672
2016-03-01,OK.3802,Frýdek-Místek,F,Žena,Nemocenské,2294
2016-03-01,OK.3802,Frýdek-Místek,M,Muž,Ošetřovné,332
2016-03-01,OK.3802,Frýdek-Místek,F,Žena,Ošetřovné,666
2016-03-01,OK.3802,Frýdek-Místek,M,Muž,Peněžitá pomoc v mateřství,9
2016-03-01,OK.3802,Frýdek-Místek,F,Žena,Peněžitá pomoc v mateřství,590
2016-03-01,OK.3802,Frýdek-Místek,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-03-01,OK.3803,Karviná,M,Muž,Nemocenské,2024
2016-03-01,OK.3803,Karviná,F,Žena,Nemocenské,1870
2016-03-01,OK.3803,Karviná,M,Muž,Ošetřovné,231
2016-03-01,OK.3803,Karviná,F,Žena,Ošetřovné,483
2016-03-01,OK.3803,Karviná,M,Muž,Peněžitá pomoc v mateřství,1
2016-03-01,OK.3803,Karviná,F,Žena,Peněžitá pomoc v mateřství,425
2016-03-01,OK.3803,Karviná,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3804,Nový Jičín,M,Muž,Nemocenské,1753
2016-03-01,OK.3804,Nový Jičín,F,Žena,Nemocenské,2204
2016-03-01,OK.3804,Nový Jičín,M,Muž,Ošetřovné,322
2016-03-01,OK.3804,Nový Jičín,F,Žena,Ošetřovné,819
2016-03-01,OK.3804,Nový Jičín,M,Muž,Peněžitá pomoc v mateřství,5
2016-03-01,OK.3804,Nový Jičín,F,Žena,Peněžitá pomoc v mateřství,666
2016-03-01,OK.3804,Nový Jičín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,24
2016-03-01,OK.3805,Olomouc,M,Muž,Nemocenské,2963
2016-03-01,OK.3805,Olomouc,F,Žena,Nemocenské,2939
2016-03-01,OK.3805,Olomouc,M,Muž,Ošetřovné,426
2016-03-01,OK.3805,Olomouc,F,Žena,Ošetřovné,1249
2016-03-01,OK.3805,Olomouc,M,Muž,Peněžitá pomoc v mateřství,6
2016-03-01,OK.3805,Olomouc,F,Žena,Peněžitá pomoc v mateřství,983
2016-03-01,OK.3805,Olomouc,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3806,Opava,M,Muž,Nemocenské,1533
2016-03-01,OK.3806,Opava,F,Žena,Nemocenské,1632
2016-03-01,OK.3806,Opava,M,Muž,Ošetřovné,159
2016-03-01,OK.3806,Opava,F,Žena,Ošetřovné,439
2016-03-01,OK.3806,Opava,M,Muž,Peněžitá pomoc v mateřství,6
2016-03-01,OK.3806,Opava,F,Žena,Peněžitá pomoc v mateřství,479
2016-03-01,OK.3806,Opava,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-03-01,OK.3807,Ostrava-město,M,Muž,Nemocenské,5346
2016-03-01,OK.3807,Ostrava-město,F,Žena,Nemocenské,5212
2016-03-01,OK.3807,Ostrava-město,M,Muž,Ošetřovné,645
2016-03-01,OK.3807,Ostrava-město,F,Žena,Ošetřovné,1690
2016-03-01,OK.3807,Ostrava-město,M,Muž,Peněžitá pomoc v mateřství,9
2016-03-01,OK.3807,Ostrava-město,F,Žena,Peněžitá pomoc v mateřství,1545
2016-03-01,OK.3807,Ostrava-město,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,9
2016-03-01,OK.3808,Přerov,M,Muž,Nemocenské,1176
2016-03-01,OK.3808,Přerov,F,Žena,Nemocenské,1174
2016-03-01,OK.3808,Přerov,M,Muž,Ošetřovné,172
2016-03-01,OK.3808,Přerov,F,Žena,Ošetřovné,478
2016-03-01,OK.3808,Přerov,M,Muž,Peněžitá pomoc v mateřství,3
2016-03-01,OK.3808,Přerov,F,Žena,Peněžitá pomoc v mateřství,273
2016-03-01,OK.3808,Přerov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3809,Šumperk,M,Muž,Nemocenské,1023
2016-03-01,OK.3809,Šumperk,F,Žena,Nemocenské,1128
2016-03-01,OK.3809,Šumperk,M,Muž,Ošetřovné,95
2016-03-01,OK.3809,Šumperk,F,Žena,Ošetřovné,328
2016-03-01,OK.3809,Šumperk,M,Muž,Peněžitá pomoc v mateřství,0
2016-03-01,OK.3809,Šumperk,F,Žena,Peněžitá pomoc v mateřství,329
2016-03-01,OK.3809,Šumperk,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-03-01,OK.3810,Vsetín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,5
2016-03-01,OK.3810,Vsetín,M,Muž,Nemocenské,1860
2016-03-01,OK.3810,Vsetín,F,Žena,Nemocenské,1596
2016-03-01,OK.3810,Vsetín,M,Muž,Ošetřovné,159
2016-03-01,OK.3810,Vsetín,F,Žena,Ošetřovné,480
2016-03-01,OK.3810,Vsetín,M,Muž,Peněžitá pomoc v mateřství,6
2016-03-01,OK.3810,Vsetín,F,Žena,Peněžitá pomoc v mateřství,476
2016-03-01,OK.3811,Jeseník,M,Muž,Nemocenské,218
2016-03-01,OK.3811,Jeseník,F,Žena,Nemocenské,315
2016-03-01,OK.3811,Jeseník,M,Muž,Ošetřovné,34
2016-03-01,OK.3811,Jeseník,F,Žena,Ošetřovné,103
2016-03-01,OK.3811,Jeseník,M,Muž,Peněžitá pomoc v mateřství,0
2016-03-01,OK.3811,Jeseník,F,Žena,Peněžitá pomoc v mateřství,87
2016-03-01,OK.3811,Jeseník,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2016-04-01,OK.3100,Hlavní město Praha,M,Muž,Nemocenské,12743
2016-04-01,OK.3100,Hlavní město Praha,F,Žena,Nemocenské,20812
2016-04-01,OK.3100,Hlavní město Praha,M,Muž,Ošetřovné,1726
2016-04-01,OK.3100,Hlavní město Praha,F,Žena,Ošetřovné,8034
2016-04-01,OK.3100,Hlavní město Praha,M,Muž,Peněžitá pomoc v mateřství,128
2016-04-01,OK.3100,Hlavní město Praha,F,Žena,Peněžitá pomoc v mateřství,13936
2016-04-01,OK.3100,Hlavní město Praha,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,25
2016-04-01,OK.3201,Benešov,M,Muž,Nemocenské,636
2016-04-01,OK.3201,Benešov,F,Žena,Nemocenské,808
2016-04-01,OK.3201,Benešov,M,Muž,Ošetřovné,62
2016-04-01,OK.3201,Benešov,F,Žena,Ošetřovné,270
2016-04-01,OK.3201,Benešov,M,Muž,Peněžitá pomoc v mateřství,1
2016-04-01,OK.3201,Benešov,F,Žena,Peněžitá pomoc v mateřství,254
2016-04-01,OK.3201,Benešov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
2016-04-01,OK.3202,Beroun,M,Muž,Nemocenské,602
2016-04-01,OK.3202,Beroun,F,Žena,Nemocenské,808
2016-04-01,OK.3202,Beroun,M,Muž,Ošetřovné,72
2016-04-01,OK.3202,Beroun,F,Žena,Ošetřovné,252
2016-04-01,OK.3202,Beroun,M,Muž,Peněžitá pomoc v mateřství,2
2016-04-01,OK.3202,Beroun,F,Žena,Peněžitá pomoc v mateřství,276
2016-04-01,OK.3202,Beroun,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2016-04-01,OK.3203,Kladno,M,Muž,Nemocenské,998
2016-04-01,OK.3203,Kladno,F,Žena,Nemocenské,1442
2016-04-01,OK.3203,Kladno,M,Muž,Ošetřovné,81
2016-04-01,OK.3203,Kladno,F,Žena,Ošetřovné,455
2016-04-01,OK.3203,Kladno,M,Muž,Peněžitá pomoc v mateřství,3
2016-04-01,OK.3203,Kladno,F,Žena,Peněžitá pomoc v mateřství,642
2016-04-01,OK.3203,Kladno,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,4
2016-04-01,OK.3204,Kolín,M,Muž,Nemocenské,630
2016-04-01,OK.3204,Kolín,F,Žena,Nemocenské,630
2016-04-01,OK.3204,Kolín,M,Muž,Ošetřovné,123
2016-04-01,OK.3204,Kolín,F,Žena,Ošetřovné,219
2016-04-01,OK.3204,Kolín,M,Muž,Peněžitá pomoc v mateřství,3
2016-04-01,OK.3204,Kolín,F,Žena,Peněžitá pomoc v mateřství,268
2016-04-01,OK.3204,Kolín,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3205,Kutná Hora,M,Muž,Nemocenské,410
2016-04-01,OK.3205,Kutná Hora,F,Žena,Nemocenské,448
2016-04-01,OK.3205,Kutná Hora,M,Muž,Ošetřovné,36
2016-04-01,OK.3205,Kutná Hora,F,Žena,Ošetřovné,167
2016-04-01,OK.3205,Kutná Hora,M,Muž,Peněžitá pomoc v mateřství,0
2016-04-01,OK.3205,Kutná Hora,F,Žena,Peněžitá pomoc v mateřství,110
2016-04-01,OK.3205,Kutná Hora,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3206,Mělník,M,Muž,Nemocenské,432
2016-04-01,OK.3206,Mělník,F,Žena,Nemocenské,480
2016-04-01,OK.3206,Mělník,M,Muž,Ošetřovné,55
2016-04-01,OK.3206,Mělník,F,Žena,Ošetřovné,196
2016-04-01,OK.3206,Mělník,M,Muž,Peněžitá pomoc v mateřství,2
2016-04-01,OK.3206,Mělník,F,Žena,Peněžitá pomoc v mateřství,183
2016-04-01,OK.3206,Mělník,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-04-01,OK.3207,Mladá Boleslav,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,27
2016-04-01,OK.3207,Mladá Boleslav,M,Muž,Nemocenské,1337
2016-04-01,OK.3207,Mladá Boleslav,F,Žena,Nemocenské,1258
2016-04-01,OK.3207,Mladá Boleslav,M,Muž,Ošetřovné,406
2016-04-01,OK.3207,Mladá Boleslav,F,Žena,Ošetřovné,691
2016-04-01,OK.3207,Mladá Boleslav,M,Muž,Peněžitá pomoc v mateřství,2
2016-04-01,OK.3207,Mladá Boleslav,F,Žena,Peněžitá pomoc v mateřství,568
2016-04-01,OK.3208,Nymburk,M,Muž,Nemocenské,395
2016-04-01,OK.3208,Nymburk,F,Žena,Nemocenské,551
2016-04-01,OK.3208,Nymburk,M,Muž,Ošetřovné,46
2016-04-01,OK.3208,Nymburk,F,Žena,Ošetřovné,219
2016-04-01,OK.3208,Nymburk,M,Muž,Peněžitá pomoc v mateřství,1
2016-04-01,OK.3208,Nymburk,F,Žena,Peněžitá pomoc v mateřství,199
2016-04-01,OK.3208,Nymburk,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3209,Praha-východ,M,Muž,Nemocenské,920
2016-04-01,OK.3209,Praha-východ,F,Žena,Nemocenské,1856
2016-04-01,OK.3209,Praha-východ,M,Muž,Ošetřovné,135
2016-04-01,OK.3209,Praha-východ,F,Žena,Ošetřovné,635
2016-04-01,OK.3209,Praha-východ,M,Muž,Peněžitá pomoc v mateřství,5
2016-04-01,OK.3209,Praha-východ,F,Žena,Peněžitá pomoc v mateřství,691
2016-04-01,OK.3209,Praha-východ,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3210,Praha-západ,M,Muž,Nemocenské,712
2016-04-01,OK.3210,Praha-západ,F,Žena,Nemocenské,727
2016-04-01,OK.3210,Praha-západ,M,Muž,Ošetřovné,74
2016-04-01,OK.3210,Praha-západ,F,Žena,Ošetřovné,301
2016-04-01,OK.3210,Praha-západ,M,Muž,Peněžitá pomoc v mateřství,5
2016-04-01,OK.3210,Praha-západ,F,Žena,Peněžitá pomoc v mateřství,350
2016-04-01,OK.3210,Praha-západ,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3211,Příbram,M,Muž,Nemocenské,629
2016-04-01,OK.3211,Příbram,F,Žena,Nemocenské,837
2016-04-01,OK.3211,Příbram,M,Muž,Ošetřovné,80
2016-04-01,OK.3211,Příbram,F,Žena,Ošetřovné,269
2016-04-01,OK.3211,Příbram,M,Muž,Peněžitá pomoc v mateřství,2
2016-04-01,OK.3211,Příbram,F,Žena,Peněžitá pomoc v mateřství,253
2016-04-01,OK.3211,Příbram,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3212,Rakovník,M,Muž,Nemocenské,324
2016-04-01,OK.3212,Rakovník,F,Žena,Nemocenské,361
2016-04-01,OK.3212,Rakovník,M,Muž,Ošetřovné,31
2016-04-01,OK.3212,Rakovník,F,Žena,Ošetřovné,137
2016-04-01,OK.3212,Rakovník,M,Muž,Peněžitá pomoc v mateřství,1
2016-04-01,OK.3212,Rakovník,F,Žena,Peněžitá pomoc v mateřství,149
2016-04-01,OK.3212,Rakovník,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3301,České Budějovice,M,Muž,Nemocenské,1778
2016-04-01,OK.3301,České Budějovice,F,Žena,Nemocenské,2468
2016-04-01,OK.3301,České Budějovice,M,Muž,Ošetřovné,226
2016-04-01,OK.3301,České Budějovice,F,Žena,Ošetřovné,1128
2016-04-01,OK.3301,České Budějovice,M,Muž,Peněžitá pomoc v mateřství,7
2016-04-01,OK.3301,České Budějovice,F,Žena,Peněžitá pomoc v mateřství,963
2016-04-01,OK.3301,České Budějovice,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,1
2016-04-01,OK.3302,Český Krumlov,M,Muž,Nemocenské,427
2016-04-01,OK.3302,Český Krumlov,F,Žena,Nemocenské,514
2016-04-01,OK.3302,Český Krumlov,M,Muž,Ošetřovné,36
2016-04-01,OK.3302,Český Krumlov,F,Žena,Ošetřovné,221
2016-04-01,OK.3302,Český Krumlov,M,Muž,Peněžitá pomoc v mateřství,0
2016-04-01,OK.3302,Český Krumlov,F,Žena,Peněžitá pomoc v mateřství,156
2016-04-01,OK.3302,Český Krumlov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3303,Jindřichův Hradec,M,Muž,Nemocenské,577
2016-04-01,OK.3303,Jindřichův Hradec,F,Žena,Nemocenské,655
2016-04-01,OK.3303,Jindřichův Hradec,M,Muž,Ošetřovné,55
2016-04-01,OK.3303,Jindřichův Hradec,F,Žena,Ošetřovné,219
2016-04-01,OK.3303,Jindřichův Hradec,M,Muž,Peněžitá pomoc v mateřství,2
2016-04-01,OK.3303,Jindřichův Hradec,F,Žena,Peněžitá pomoc v mateřství,208
2016-04-01,OK.3303,Jindřichův Hradec,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,0
2016-04-01,OK.3304,Pelhřimov,M,Muž,Nemocenské,761
2016-04-01,OK.3304,Pelhřimov,F,Žena,Nemocenské,779
2016-04-01,OK.3304,Pelhřimov,M,Muž,Ošetřovné,91
2016-04-01,OK.3304,Pelhřimov,F,Žena,Ošetřovné,281
2016-04-01,OK.3304,Pelhřimov,M,Muž,Peněžitá pomoc v mateřství,1
2016-04-01,OK.3304,Pelhřimov,F,Žena,Peněžitá pomoc v mateřství,236
2016-04-01,OK.3304,Pelhřimov,F,Žena,Vyrovnávací příspěvěk v těhotenství a mateřství,2
